Player Name,Session Date,Drill Name,Session Time(mins),Total Distance,Metres Per Minute,Distance Zone 1,Distance Zone 2,Distance Zone 3,Distance Zone 4,Distance Zone 5,Distance Zone 6,HSR per min,Average Speed,Maximum Speed,Number of Sprints,Number of Accelerations,Accelerations Zone 1,Accelerations Zone 2,Accelerations Zone 3,Accelerations Zone 4,Accelerations Zone 5,Accelerations Zone 6,Number of Decelerations,Decelerations Zone 1,Decelerations Zone 2,Decelerations Zone 3,Decelerations Zone 4,Decelerations Zone 5,Decelerations Zone 6,HML Distance,HML Distance Per Minute,Average Step Impact Left (g),Average Step Impact Right (g),Step Balance,HML Efforts,Explosive Distance
Asensio,9/18/2022,Possession Drill,15.8,1253,79.31,437,460,221,122,13,0,0.84,1.32,6.19,2,28,39,55,39,22,5,1,40,37,45,31,21,15,4,270,17.07,349,4,1.21,36,256
Camavinga,9/18/2022,Possession Drill,15.8,1326,83.92,455,529,220,121,2,0,0.11,1.4,5.86,1,15,38,52,35,12,3,0,14,32,67,25,7,7,0,231,14.62,352,0,1.04,29,229
Marcelo,9/18/2022,Possession Drill,15.8,1325,83.89,525,513,198,82,8,0,0.51,1.4,6.33,1,16,42,49,35,13,3,0,14,40,70,20,9,4,1,189,11.98,387,2,0.87,24,181
Vasquez,9/18/2022,Possession Drill,15.8,1195,75.61,418,428,189,140,20,0,1.26,1.26,6.09,2,28,35,44,45,16,11,1,27,39,51,36,17,7,3,287,18.18,345,3,1.25,35,267
Carvajal,9/18/2022,Possession Drill,15.8,1072,67.86,432,412,187,42,0,0,0,1.13,5.34,0,6,53,41,23,4,2,0,5,37,54,20,4,1,0,116,7.35,243,0,0.55,18,116
Militao,9/18/2022,Possession Drill,15.8,1143,72.33,515,386,157,71,14,0,0.86,1.21,6.86,1,29,46,50,22,21,8,0,21,40,60,23,13,6,2,185,11.7,366,2,0.83,25,171
Alaba,9/18/2022,Possession Drill,15.8,1104,69.88,491,436,109,65,3,0,0.22,1.16,6.06,1,6,55,59,24,5,1,0,18,45,57,18,14,4,0,134,8.49,253,1,0.59,18,131
Vallejo,9/18/2022,Possession Drill,15.8,1282,81.13,484,423,222,140,11,0,0.72,1.35,6.05,1,22,39,54,27,14,6,2,27,31,44,28,16,7,4,256,16.21,439,4,1.13,35,245
Nacho,9/18/2022,Possession Drill,15.8,1238,78.34,524,357,257,89,12,0,0.74,1.31,6.35,2,25,35,45,31,21,4,0,16,36,57,25,8,6,2,189,11.94,400,2,0.88,22,177
Hazard,9/18/2022,Possession Drill,15.8,1206,76.3,512,446,177,64,6,0,0.4,1.27,6.2,1,26,45,50,23,19,7,0,20,40,64,22,12,6,2,171,10.84,411,2,0.81,21,165
Benzema,9/18/2022,Possession Drill,15.8,1388,87.82,488,489,292,119,0,0,0,1.46,5.49,0,19,44,49,37,12,7,0,17,45,63,26,16,1,0,214,13.54,665,1,0.97,29,214
Isco,9/23/2022,Possession Drill,11.74,1263,107.52,301,486,237,179,57,1,4.99,1.79,7.04,5,14,35,48,22,9,4,1,18,26,47,20,10,5,3,253,21.58,510,3,0.98,26,195
Modric,9/23/2022,Possession Drill,11.74,1242,105.77,275,541,283,137,6,0,0.53,1.76,6.02,2,11,40,45,20,8,2,1,15,18,43,28,12,3,0,189,16.09,559,0,0.8,24,183
Camavinga,9/23/2022,Possession Drill,11.74,1296,110.38,303,481,270,198,44,0,3.73,1.84,6.68,7,13,25,36,27,10,1,2,11,20,43,20,9,1,1,283,24.1,306,2,1.15,39,239
Marcelo,9/23/2022,Possession Drill,11.74,1134,96.56,367,400,227,107,33,1,2.83,1.61,7.03,4,14,23,45,19,11,3,0,11,32,36,23,6,4,1,198,16.86,337,1,0.83,29,165
Casemiro,9/23/2022,Possession Drill,11.74,1025,87.3,366,399,157,95,9,0,0.73,1.46,6.24,2,15,30,44,28,13,2,0,16,43,47,18,9,4,3,174,14.8,336,2,0.77,24,165
Valverde,9/23/2022,Possession Drill,11.74,1185,100.89,338,431,242,145,28,0,2.41,1.68,6.61,3,15,27,48,24,11,4,0,17,32,49,20,9,5,3,233,19.84,278,3,0.98,35,205
Tchouameni,9/23/2022,Possession Drill,11.74,1188,101.2,310,500,246,122,10,0,0.83,1.69,6.24,1,15,31,43,37,11,3,1,16,31,55,26,12,4,0,203,17.33,340,0,0.9,28,194
Carvajal,9/23/2022,Possession Drill,11.74,1205,102.61,278,463,284,175,5,0,0.39,1.71,5.8,1,5,24,41,20,3,2,0,4,22,45,17,3,1,0,176,15.02,421,0,0.76,29,172
Militao,9/23/2022,Possession Drill,11.74,1249,106.32,300,443,257,199,50,0,4.23,1.77,6.53,6,18,15,58,24,14,2,2,16,19,46,29,7,4,5,301,25.64,527,3,1.21,38,251
Alaba,9/23/2022,Possession Drill,11.74,1165,99.18,310,524,208,107,15,0,1.31,1.65,6.75,2,9,34,40,19,6,2,1,12,19,41,22,8,3,1,178,15.16,261,0,0.76,24,163
Vallejo,9/23/2022,Possession Drill,11.74,1344,114.45,305,431,321,229,58,0,4.9,1.91,6.51,8,19,22,31,25,8,9,2,14,20,41,23,6,5,3,296,25.17,598,6,1.15,36,238
Nacho,9/23/2022,Possession Drill,11.74,1122,95.55,380,344,205,179,14,0,1.21,1.59,5.88,3,20,35,30,24,10,9,1,15,21,39,21,10,4,1,232,19.76,349,1,0.96,33,218
Hazard,9/23/2022,Possession Drill,11.74,1161,98.9,333,348,253,202,26,0,2.21,1.65,6.68,4,19,26,34,14,13,5,1,18,35,31,20,11,5,2,246,20.97,403,2,1.01,31,220
Benzema,9/23/2022,Possession Drill,11.74,1366,116.3,279,489,370,208,20,0,1.71,1.94,6.28,4,18,26,52,22,15,3,0,16,17,52,36,10,4,2,287,24.41,312,2,1.19,40,267
Isco,9/24/2022,Possession Drill,21.56,1366,63.35,684,358,124,152,47,0,2.17,1.06,6.57,4,19,55,45,22,9,4,6,21,48,53,15,10,6,5,212,9.81,533,6,0.81,24,165
Modric,9/24/2022,Possession Drill,21.56,1618,75.05,661,512,268,151,25,2,1.24,1.25,7.28,2,23,43,49,21,14,8,1,19,46,53,21,14,5,0,236,10.96,576,1,0.98,28,210
Asensio,9/24/2022,Possession Drill,21.56,1614,74.85,560,602,295,134,23,0,1.04,1.25,6.55,4,19,43,65,27,18,1,0,24,55,69,18,20,3,1,222,10.3,532,1,0.96,32,199
Camavinga,9/24/2022,Possession Drill,21.56,1529,70.92,622,588,170,126,23,0,1.09,1.18,6.7,3,13,38,49,27,11,2,0,11,33,51,21,9,2,0,201,9.31,457,0,0.84,23,177
Marcelo,9/24/2022,Possession Drill,21.56,1602,74.3,637,474,210,196,66,18,3.93,1.24,7.73,6,20,59,41,19,16,4,0,21,50,55,19,9,9,3,294,13.63,318,3,1.11,34,209
Carvajal,9/24/2022,Possession Drill,21.56,1480,68.67,632,527,200,104,16,1,0.78,1.14,7.03,2,7,38,47,17,7,0,0,1,45,52,20,1,0,0,138,6.38,421,0,0.59,14,121
Militao,9/24/2022,Possession Drill,21.56,1641,76.12,532,517,298,230,60,5,3.03,1.27,7.24,7,22,43,50,26,15,7,0,18,37,50,24,9,5,4,342,15.88,495,2,1.35,40,277
Alaba,9/24/2022,Possession Drill,21.56,1657,76.86,558,761,261,43,14,19,1.55,1.28,7.97,1,12,62,76,27,9,3,0,16,51,81,26,14,2,0,173,8.03,620,1,0.79,25,140
Vallejo,9/24/2022,Possession Drill,21.56,1633,75.73,567,494,262,214,78,18,4.43,1.26,8.76,8,27,35,31,31,15,8,4,15,30,51,24,13,1,1,331,15.35,566,4,1.28,38,235
Nacho,9/24/2022,Possession Drill,21.56,1455,67.5,674,301,193,173,97,17,5.3,1.12,8.02,9,24,51,26,22,15,8,1,15,41,37,16,8,5,2,288,13.38,414,5,1.06,32,174
Hazard,9/24/2022,Possession Drill,21.56,1533,71.11,582,667,207,67,10,0,0.45,1.19,5.99,0,12,43,75,26,8,2,2,11,46,60,31,8,3,0,154,7.14,327,1,0.72,22,144
Kroos,9/24/2022,Possession Drill,21.56,1734,80.41,460,568,312,300,92,2,4.35,1.34,7.22,12,38,38,58,27,23,12,3,28,49,51,28,17,7,4,438,20.3,506,4,1.67,56,344
Benzema,9/24/2022,Possession Drill,21.56,1903,88.27,485,650,456,299,13,0,0.61,1.47,5.89,1,22,35,53,48,19,3,0,26,40,75,31,20,4,2,389,18.05,600,0,1.66,60,376
Isco,9/25/2022,Possession Drill,13.8,1260,91.3,376,410,222,171,75,6,5.87,1.52,7.22,6,16,42,42,28,10,5,1,15,41,56,21,10,2,3,287,20.81,482,3,1.14,29,206
Modric,9/25/2022,Possession Drill,13.8,1133,82.12,301,404,238,128,55,6,4.46,1.37,7.34,2,18,31,37,17,12,6,0,16,37,37,18,14,2,0,229,16.61,521,1,0.9,24,168
Asensio,9/25/2022,Possession Drill,13.8,1257,91.1,348,515,179,127,77,12,6.45,1.52,7.34,4,27,30,56,26,15,9,3,22,39,59,24,13,8,1,289,20.96,427,4,1.16,29,200
Camavinga,9/25/2022,Possession Drill,13.8,1187,86.03,443,389,158,120,58,19,5.57,1.43,7.52,3,18,38,32,22,9,8,1,11,35,45,17,8,3,0,235,17.03,212,3,0.89,21,158
Marcelo,9/25/2022,Possession Drill,13.8,1223,88.65,447,422,221,62,50,21,5.14,1.48,7.79,3,12,39,43,20,5,5,2,12,33,52,16,7,5,0,181,13.14,447,1,0.71,21,110
Casemiro,9/25/2022,Possession Drill,13.8,1197,86.73,338,331,164,213,136,16,10.99,1.45,7.67,12,28,35,37,14,13,9,6,20,41,49,18,10,9,1,331,23.96,581,6,1.16,26,179
Tchouameni,9/25/2022,Possession Drill,13.8,1142,82.78,359,398,160,113,62,49,8.1,1.38,7.81,5,16,39,34,30,11,3,2,13,36,50,26,9,4,0,276,20.01,425,2,1.02,27,164
Carvajal,9/25/2022,Possession Drill,13.8,1013,73.4,404,352,120,59,76,1,5.54,1.22,7.04,3,5,28,47,9,2,2,1,7,36,33,16,5,2,0,152,10.99,334,2,0.56,11,75
Militao,9/25/2022,Possession Drill,13.8,1176,85.2,386,383,197,123,81,5,6.24,1.42,7.2,5,15,35,50,22,12,1,2,16,26,46,24,9,5,2,246,17.86,435,1,0.95,25,160
Alaba,9/25/2022,Possession Drill,13.8,1170,84.8,340,461,200,102,64,3,4.86,1.41,7.19,2,11,33,51,19,8,3,0,13,39,48,21,9,3,1,198,14.32,507,1,0.78,21,131
Vallejo,9/25/2022,Possession Drill,13.8,1203,87.2,352,377,208,153,82,32,8.27,1.45,8.04,7,19,22,37,27,10,4,5,19,26,41,19,10,8,1,300,21.77,493,5,1.12,31,186
Nacho,9/25/2022,Possession Drill,13.8,1077,78.07,408,285,149,146,88,1,6.41,1.3,7.1,5,22,29,35,14,16,5,1,11,29,44,19,6,5,0,255,18.47,295,2,0.97,27,166
Hazard,9/25/2022,Possession Drill,13.8,1091,79.09,421,364,142,112,52,0,3.74,1.32,6.95,3,18,37,37,25,15,1,2,6,36,40,30,4,2,0,209,15.13,248,0,0.85,26,157
Kroos,9/25/2022,Possession Drill,13.8,1178,85.35,309,451,238,121,47,10,4.15,1.42,7.73,2,28,43,47,36,17,10,1,16,37,60,39,11,3,2,271,19.66,371,4,1.19,37,214
Benzema,9/25/2022,Possession Drill,13.8,1220,88.41,388,453,206,68,62,42,7.56,1.47,7.96,5,15,42,55,29,11,1,3,19,43,60,27,14,3,2,233,16.92,438,2,0.9,24,129
Isco,9/28/2022,Possession Drill,26.8,1965,73.34,810,584,249,221,97,4,3.77,1.22,7.26,7,19,69,46,21,10,8,1,22,55,58,15,13,4,5,299,11.15,688,3,1.12,31,198
Modric,9/28/2022,Possession Drill,26.8,2030,75.77,592,666,380,317,71,4,2.8,1.26,7.34,6,23,57,45,24,17,4,2,30,40,50,19,20,8,2,381,14.21,866,4,1.48,46,306
Asensio,9/28/2022,Possession Drill,26.8,2069,77.21,476,702,551,293,22,25,1.77,1.29,8.26,3,7,53,63,40,5,2,0,17,65,75,17,11,4,2,328,12.25,839,0,1.34,42,281
Marcelo,9/28/2022,Possession Drill,26.8,1992,74.33,748,495,325,294,115,15,4.86,1.24,7.47,13,15,59,35,30,12,1,2,17,39,48,21,12,4,1,407,15.18,678,4,1.48,41,277
Casemiro,9/28/2022,Possession Drill,26.8,1919,71.61,537,668,414,238,50,12,2.32,1.19,7.81,5,14,52,60,39,12,2,0,13,65,59,29,7,6,0,328,12.23,502,1,1.35,40,266
Carvajal,9/28/2022,Possession Drill,26.8,1787,66.7,615,519,356,177,98,22,4.47,1.11,8.01,8,4,46,47,12,3,1,0,1,41,45,18,1,0,0,268,10.01,664,1,0.96,26,148
Militao,9/28/2022,Possession Drill,26.8,1846,68.89,641,523,282,188,154,59,7.94,1.15,8.31,13,14,47,41,30,10,3,1,11,52,44,22,5,3,3,404,15.06,906,2,1.4,42,191
Alaba,9/28/2022,Possession Drill,26.8,2034,75.92,622,737,326,233,99,17,4.33,1.27,8.07,9,13,67,74,24,9,3,1,19,51,82,27,11,6,2,350,13.08,722,5,1.31,35,234
Nacho,9/28/2022,Possession Drill,26.8,2076,77.46,658,542,341,341,147,47,7.2,1.29,8.13,13,23,49,57,27,16,6,1,22,40,51,22,12,4,6,496,18.51,584,4,1.76,50,303
Kroos,9/28/2022,Possession Drill,26.8,2193,81.84,470,623,448,374,226,52,10.37,1.36,8.13,22,35,34,49,42,17,12,6,24,46,60,30,14,6,4,590,22,835,8,2.09,58,312
Benzema,9/28/2022,Possession Drill,26.8,2321,86.62,624,623,505,415,137,17,5.74,1.44,7.92,13,25,66,58,29,20,4,1,26,57,64,29,16,8,2,518,19.31,843,5,1.93,53,364
Isco,9/30/2022,Possession Drill,20.25,1513,74.74,458,426,192,218,180,39,10.83,1.25,7.84,16,22,33,28,14,14,6,2,11,48,30,18,6,2,3,397,19.61,443,7,1.31,33,178
Tchouameni,9/30/2022,Possession Drill,20.25,1021,50.4,480,466,58,16,0,0,0,0.84,5.16,0,9,59,87,21,7,2,0,6,69,81,25,4,2,0,66,3.26,259,0,0.34,9,66
Carvajal,9/30/2022,Possession Drill,20.25,1368,67.57,412,375,291,207,76,6,4.06,1.13,7.33,5,13,39,25,16,10,3,0,4,46,31,12,2,2,0,260,12.82,542,1,0.98,28,177
Militao,9/30/2022,Possession Drill,20.25,1448,71.5,461,388,234,217,103,45,7.33,1.19,8.42,7,13,37,47,21,6,7,0,16,41,31,16,12,4,0,328,16.2,329,3,1.16,30,180
Alaba,9/30/2022,Possession Drill,20.25,1049,51.79,546,345,81,76,0,0,0,0.86,5.41,0,12,47,68,23,10,2,0,20,43,60,26,11,4,5,139,6.85,383,0,0.62,16,139
Vallejo,9/30/2022,Possession Drill,20.25,409,20.18,195,128,41,18,14,13,1.31,0.34,7.65,1,1,15,4,4,1,0,0,1,8,7,3,1,0,0,42,2.09,66,0,0.14,2,16
Hazard,9/30/2022,Possession Drill,20.25,805,39.74,571,176,46,12,0,0,0,0.66,4.76,0,15,65,37,23,9,5,1,14,40,42,20,13,1,0,62,3.05,158,1,0.33,5,62
Isco,9/15/2022,Pressing Drill,12.97,1341,103.45,397,354,224,283,84,0,6.45,1.72,6.91,10,18,29,31,25,12,6,0,18,35,36,21,10,5,3,337,26.01,542,4,1.26,37,254
Isco,9/15/2022,Pressing Drill,34.48,3233,93.78,1130,982,521,377,159,65,6.48,1.56,8.52,20,24,84,69,48,14,7,3,39,66,84,37,21,9,9,628,18.22,1034,8,2.28,68,405
Asensio,9/15/2022,Pressing Drill,12.97,1319,101.74,407,332,235,282,60,3,4.84,1.7,7.27,6,21,30,44,25,12,9,0,26,27,30,29,21,5,0,330,25.49,456,2,1.28,36,268
Asensio,9/15/2022,Pressing Drill,34.48,3442,99.83,957,1199,649,470,160,6,4.84,1.66,7.31,16,33,74,98,52,29,4,0,37,78,93,50,19,13,5,668,19.38,933,5,2.61,78,501
Camavinga,9/15/2022,Pressing Drill,12.97,1596,123.09,387,483,336,309,80,1,6.25,2.05,7.15,6,3,30,55,9,3,0,0,10,26,27,25,7,3,0,350,27.02,572,1,1.29,37,269
Camavinga,9/15/2022,Pressing Drill,34.48,3721,107.91,1075,1197,717,635,82,14,2.78,1.8,7.58,9,14,71,87,45,12,2,0,18,50,101,35,12,3,3,616,17.86,1193,2,2.39,78,520
Marcelo,9/15/2022,Pressing Drill,12.97,1240,95.65,471,327,218,174,37,14,3.92,1.59,8.05,5,18,21,29,27,14,3,1,15,34,43,15,9,4,2,266,20.5,421,3,1.05,28,215
Marcelo,9/15/2022,Pressing Drill,34.48,3316,96.19,1206,957,510,452,156,34,5.52,1.6,8.91,14,26,95,82,43,19,7,0,25,89,90,38,16,8,1,631,18.32,1080,3,2.38,72,441
Casemiro,9/15/2022,Pressing Drill,12.97,1299,100.15,353,386,209,207,117,27,11.12,1.67,7.74,10,17,37,42,30,12,5,0,23,26,55,16,12,6,5,354,27.32,517,8,1.27,31,210
Casemiro,9/15/2022,Pressing Drill,34.48,3342,96.93,1084,1293,489,315,143,17,4.67,1.62,7.72,16,28,81,115,37,16,11,1,31,97,103,37,20,10,1,510,14.8,1138,6,1.95,61,350
Valverde,9/15/2022,Pressing Drill,34.48,3358,97.39,1090,993,563,515,191,6,5.69,1.62,7.28,14,29,60,82,62,21,7,1,34,76,104,44,24,4,6,737,21.37,848,2,2.85,86,540
Valverde,9/15/2022,Pressing Drill,12.97,1218,93.92,331,317,263,270,37,0,2.88,1.57,6.91,4,15,30,27,26,12,3,0,12,35,43,15,7,2,3,265,20.47,399,1,1.03,29,228
Vasquez,9/15/2022,Pressing Drill,34.48,3331,96.61,994,978,600,486,214,58,7.89,1.61,8.98,17,33,80,89,65,24,7,2,33,79,89,54,18,11,4,810,23.49,1124,6,3.05,84,538
Vasquez,9/15/2022,Pressing Drill,12.97,1281,98.82,370,299,154,256,165,37,15.58,1.65,8.04,13,18,39,41,25,14,4,0,20,39,49,20,10,6,4,418,32.26,454,5,1.42,34,216
Ceballos,9/15/2022,Pressing Drill,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ceballos,9/15/2022,Pressing Drill,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carvajal,9/15/2022,Pressing Drill,12.97,1426,110.01,413,407,233,277,96,1,7.45,1.83,7.18,9,3,33,52,17,2,1,0,11,30,33,17,6,5,0,315,24.31,479,3,1.14,31,219
Carvajal,9/15/2022,Pressing Drill,34.48,3480,100.94,1073,1151,587,448,210,12,6.42,1.68,7.57,16,15,87,89,33,7,7,1,16,64,91,41,12,4,0,602,17.46,1243,1,2.18,62,381
Militao,9/15/2022,Pressing Drill,34.48,3536,102.55,1083,1037,709,469,203,33,6.87,1.71,7.99,18,23,74,103,55,18,3,2,36,66,91,47,21,9,6,747,21.66,1383,4,2.82,89,510
Militao,9/15/2022,Pressing Drill,12.97,1266,97.66,396,208,196,256,194,17,16.29,1.63,7.51,14,11,30,28,23,9,1,1,13,32,38,17,7,4,2,382,29.45,553,4,1.28,32,171
Alaba,9/15/2022,Pressing Drill,34.48,3381,98.07,1072,1293,473,330,138,76,6.2,1.63,8.57,14,15,112,101,34,14,1,0,34,97,94,32,22,6,6,549,15.91,978,7,1.96,51,335
Alaba,9/15/2022,Pressing Drill,12.97,1467,113.1,372,421,279,247,141,7,11.42,1.89,7.63,11,10,49,39,17,6,4,0,16,32,44,17,7,8,1,330,25.43,479,5,1.17,30,182
Vallejo,9/15/2022,Pressing Drill,34.48,3008,87.24,871,837,604,486,156,55,6.1,1.45,8.25,15,35,68,68,39,26,6,3,38,49,63,35,19,12,7,692,20.06,1134,9,2.54,70,481
Vallejo,9/15/2022,Pressing Drill,12.97,1454,112.1,323,423,402,264,41,0,3.17,1.87,6.95,5,26,32,36,29,21,4,1,19,24,43,26,12,5,2,347,26.78,778,3,1.42,42,306
Nacho,9/15/2022,Pressing Drill,12.97,1312,101.19,417,349,257,231,51,7,4.53,1.69,7.77,6,11,29,37,22,10,1,0,10,26,39,24,6,3,1,303,23.39,526,1,1.18,39,244
Nacho,9/15/2022,Pressing Drill,34.48,3293,95.51,1206,1095,519,315,135,23,4.58,1.59,7.49,14,27,87,72,45,20,7,0,37,74,79,29,23,8,6,561,16.28,1178,5,2.17,67,403
Hazard,9/15/2022,Pressing Drill,12.97,1249,96.33,388,266,285,248,59,4,4.83,1.61,7.32,7,24,28,45,14,17,6,1,24,53,32,15,17,4,3,305,23.51,370,3,1.16,38,242
Hazard,9/15/2022,Pressing Drill,34.48,3562,103.3,1030,1147,619,538,202,25,6.58,1.72,8.8,18,44,87,105,42,36,5,3,46,74,113,46,24,15,7,770,22.34,999,9,2.89,82,543
Kroos,9/15/2022,Pressing Drill,34.48,4014,116.41,854,1325,945,691,195,4,5.77,1.94,7.2,20,57,80,114,62,43,10,4,39,72,122,71,28,7,4,861,24.98,1313,5,3.35,105,662
Kroos,9/15/2022,Pressing Drill,12.97,1229,94.76,297,388,238,220,83,2,6.57,1.58,7.07,10,24,28,40,29,20,3,1,15,26,46,28,7,6,2,358,27.64,383,5,1.37,45,273
Benzema,9/15/2022,Pressing Drill,12.97,1366,105.35,412,403,348,192,12,0,0.94,1.76,6.49,2,11,29,46,25,8,3,0,18,18,42,23,15,2,1,269,20.73,755,3,1.14,38,257
Benzema,9/15/2022,Pressing Drill,34.48,3618,104.93,1200,944,875,498,94,7,2.92,1.75,7.7,10,26,72,96,49,22,4,0,30,53,87,58,24,1,5,687,19.94,1682,2,2.78,94,587
Isco,9/21/2022,Pressing Game,12,967,80.59,395,262,165,107,38,0,3.14,1.34,6.61,5,18,45,29,18,13,4,1,10,32,39,21,6,2,2,203,16.92,374,2,0.84,26,165
Modric,9/21/2022,Pressing Game,12,1016,84.64,338,375,185,117,1,0,0.05,1.41,5.51,0,12,41,38,17,8,4,0,18,29,38,20,15,3,0,181,15.06,611,0,0.77,27,180
Asensio,9/21/2022,Pressing Game,12,1101,91.77,318,390,222,145,27,1,2.29,1.53,7.04,2,11,30,42,37,10,1,0,23,37,47,21,16,6,1,257,21.39,332,0,1.08,31,229
Camavinga,9/21/2022,Pressing Game,12,1202,100.17,373,388,228,162,51,0,4.22,1.67,6.78,6,14,32,33,21,12,2,0,13,18,36,23,8,3,2,251,20.93,357,1,1,32,200
Marcelo,9/21/2022,Pressing Game,12,872,72.66,452,246,100,71,2,0,0.19,1.21,5.71,0,7,38,25,21,6,1,0,9,38,36,12,9,0,0,115,9.56,202,0,0.5,17,113
Casemiro,9/21/2022,Pressing Game,12,1012,84.29,370,311,176,134,20,0,1.69,1.41,6.39,3,21,27,34,26,16,3,2,17,21,44,26,11,3,3,209,17.42,374,0,0.9,23,189
Valverde,9/21/2022,Pressing Game,12,1006,83.86,331,281,160,161,72,2,6.21,1.4,7.31,7,15,36,35,19,12,3,0,10,32,39,15,7,2,1,223,18.61,212,1,0.86,26,149
Tchouameni,9/21/2022,Pressing Game,12,1118,93.21,348,380,230,158,3,0,0.24,1.55,6.22,1,18,33,45,23,13,5,0,15,32,56,16,11,4,0,225,18.77,362,1,0.99,31,222
Militao,9/21/2022,Pressing Game,12,1192,99.32,313,421,237,180,41,0,3.43,1.66,6.83,6,15,33,40,25,12,3,0,18,26,36,28,14,3,1,269,22.45,526,2,1.08,34,228
Vallejo,9/21/2022,Pressing Game,12,1109,92.38,336,282,191,222,77,0,6.41,1.54,6.77,8,17,29,32,24,11,3,3,16,24,32,20,9,5,2,290,24.17,359,2,1.1,34,213
Nacho,9/21/2022,Pressing Game,12,950,79.18,411,285,149,78,25,2,2.23,1.32,7.46,2,15,28,27,15,9,5,1,12,35,37,12,10,2,0,160,13.37,217,0,0.69,22,134
Kroos,9/21/2022,Pressing Game,12,884,73.69,323,293,146,86,32,4,2.96,1.23,7.29,3,17,42,40,20,13,4,0,9,24,53,20,5,4,0,168,14.03,252,1,0.73,18,133
Benzema,9/21/2022,Pressing Game,12,1231,102.56,344,412,301,160,12,1,1.12,1.71,7.36,1,13,22,43,30,10,3,0,19,17,43,25,17,1,1,251,20.91,645,1,1.07,32,237
Isco,9/23/2022,Pressing Game,11.74,1198,102.02,368,396,186,170,62,17,6.69,1.7,8.05,6,13,28,43,25,8,4,1,18,37,26,25,12,4,2,271,23.11,438,2,1.02,31,193
Modric,9/23/2022,Pressing Game,11.74,1341,114.2,328,502,268,198,44,0,3.77,1.9,6.54,7,22,37,39,21,15,5,2,18,17,41,26,17,1,0,275,23.45,588,3,1.09,28,231
Camavinga,9/23/2022,Pressing Game,11.74,1241,105.64,375,457,216,137,46,9,4.76,1.76,7.78,6,17,31,23,22,14,3,0,9,23,40,22,4,2,3,244,20.76,262,3,0.96,34,188
Marcelo,9/23/2022,Pressing Game,11.74,1185,100.93,414,358,205,175,33,0,2.85,1.68,6.93,4,11,24,42,17,6,5,0,14,34,30,18,10,3,1,230,19.62,379,2,0.91,30,197
Casemiro,9/23/2022,Pressing Game,11.74,1102,93.84,365,419,134,130,39,15,4.62,1.56,7.88,5,18,27,54,24,15,3,0,11,28,55,20,8,3,0,215,18.33,423,2,0.87,20,161
Valverde,9/23/2022,Pressing Game,11.74,1168,99.46,335,412,194,165,55,8,5.38,1.66,7.93,6,19,35,41,17,14,5,0,13,27,35,20,8,3,2,262,22.29,259,2,1.02,30,199
Tchouameni,9/23/2022,Pressing Game,11.74,1257,107.01,308,467,284,157,42,0,3.53,1.78,6.9,4,22,27,51,25,17,5,0,14,23,54,31,10,4,0,263,22.44,359,1,1.11,36,222
Carvajal,9/23/2022,Pressing Game,11.74,987,84.04,381,329,145,114,17,0,1.47,1.4,6.19,3,7,35,35,12,6,1,0,3,27,30,15,2,1,0,147,12.49,251,0,0.58,17,129
Militao,9/23/2022,Pressing Game,11.74,1138,96.89,370,368,157,166,61,17,6.58,1.61,7.8,8,18,23,50,17,12,3,3,20,29,41,11,8,9,3,262,22.3,377,5,0.98,29,185
Alaba,9/23/2022,Pressing Game,11.74,1070,91.11,373,398,150,113,33,3,3.02,1.52,7.25,3,11,28,45,20,7,4,0,12,28,52,11,4,7,1,174,14.84,297,1,0.7,22,139
Vallejo,9/23/2022,Pressing Game,11.74,1269,108.04,361,328,216,266,85,13,8.34,1.8,7.95,11,24,22,24,22,16,6,2,23,19,31,9,13,8,2,362,30.84,494,4,1.35,44,264
Nacho,9/23/2022,Pressing Game,11.74,1002,85.32,458,195,106,169,71,3,6.25,1.42,7.22,7,19,32,19,14,12,7,0,21,28,24,9,15,5,1,246,20.92,286,3,0.9,24,172
Hazard,9/23/2022,Pressing Game,11.74,1122,95.59,417,320,182,140,54,9,5.4,1.59,7.82,3,14,29,34,22,13,1,0,13,23,38,20,9,4,0,227,19.32,310,2,0.88,26,164
Benzema,9/23/2022,Pressing Game,11.74,1299,110.64,342,454,253,171,76,3,6.71,1.84,7.41,7,15,38,40,21,11,4,0,20,22,35,26,16,2,2,305,25.96,262,1,1.19,34,226
Isco,9/9/2022,Rondo,17.32,866,50,481,237,80,64,3,0,0.19,0.83,5.67,0,17,49,50,29,7,7,3,18,51,50,26,8,4,6,130,7.52,352,3,0.6,18,127
Modric,9/9/2022,Rondo,17.32,769,44.41,449,181,97,43,0,0,0,0.74,5.13,0,28,50,36,16,22,6,0,19,44,42,21,14,5,0,115,6.65,494,0,0.55,16,115
Asensio,9/9/2022,Rondo,17.32,700,40.41,415,193,67,25,0,0,0,0.67,5.06,0,15,61,61,25,12,1,2,13,86,51,20,6,5,2,85,4.91,171,0,0.42,10,85
Camavinga,9/9/2022,Rondo,17.32,990,57.12,495,242,77,53,84,39,7.09,0.95,7.99,2,18,50,49,24,15,3,0,15,45,49,22,12,1,2,218,12.59,314,0,0.81,16,95
